,Name,Category,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID,County
3120,Tasty Indian Pizza,Pizza,38.2567218,-122.0678376,4,239,$$,6PZqCSUX_aIY_FzL4hti8w,Solano
3121,Mary's Pizza Shack,"Pizza,Italian",38.25988,-122.06803,3,187,$$,LIfe9m39_b2YtoRRZvAoaQ,Solano
3122,Hop Hing's Chinese Restaurant,Chinese,38.256818,-122.068323,3.5,64,$,V4IRQGhkbq3DYk0rs7EjIA,Solano
3123,Sakura Sushi,"SushiBars,Japanese",38.27272009,-122.0530609,3,186,$$,CtOc5mP_2tWN63L3UFBvOA,Solano
3124,Kinder's BBQ,"Delis,Burgers,Sandwiches",38.25737,-122.06841,3,252,$$,Y90-x29PSssAlZaa67GykA,Solano
3125,Gordito's Mexican Restaurant,Mexican,38.25254,-122.06868,3.5,107,$$,DQF4ykKS6j1qq8iUQ9vtTA,Solano
3126,Popeyes Louisiana Kitchen,"FastFood,ChickenWings",38.25438775,-122.0673493,1.5,115,$,oogsbGlynv8dTMbcuf2_zQ,Solano
3127,Tokyo Sushi,"SushiBars,Japanese",38.257736,-122.067236,3.5,154,$$,m_XONKrkmUgcGnIiIWjxng,Solano
3128,Taco Bell,"FastFood,Mexican,Tex-Mex",38.258328,-122.065915,3.5,46,$,1s8CL0X-nF8HmjrqOZ0Dvw,Solano
3129,Domino's Pizza,"Pizza,ChickenWings,Sandwiches",38.257712,-122.066969,1.5,203,$,PQAfIdZqOC3IZr6kpEg64w,Solano
3130,TogoÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â€ÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â™s Sandwiches,"Sandwiches,Delis,FastFood",38.2579042,-122.0647735,4,84,$,U2JFigv14uh_JNnSyzG42g,Solano
3131,Denny's,"American(Traditional),Diners,Breakfast&Brunch",38.25883785,-122.0642256,2,94,$$,vMM8-su5CQW3AXbkS7p-ng,Solano
3132,Denny's,"Diners,Breakfast&Brunch,American(Traditional)",38.25674686,-122.0646942,2,139,$,aynVjbqYHlAs4NeSpneLUQ,Solano
3133,Burger King,"Burgers,FastFood",38.259582,-122.063922,1.5,41,$,nzJOgRpv86UL0lHZFA3miQ,Solano
3134,Subway,"Sandwiches,FastFood",38.2717178,-122.0529538,3.5,14,$,R9awn5UUKbSgfbf62D9Ocw,Solano
3135,Subway,"Sandwiches,FastFood",38.2581542,-122.0667962,3,18,$,Fg8VoUkMB7O7XX0qhpnHgA,Solano
3136,Jack in the Box,"FastFood,Breakfast&Brunch,Burgers",38.20229055,-122.1583503,2.5,50,$,BVwZalJNfYoh2XBDn3vfWA,Solano
3138,Palm Thai Bistro,Thai,38.215523,-122.143181,4.5,528,$$,8cbNNWZ9JtL54S-yxc1ZbQ,Solano
3139,Sticky Rice Chinese Bistro and Bar,"Chinese,AsianFusion",38.2179687,-122.1431441,3.5,489,$$,XfJFoQR7DfKopwlFJ6Btuw,Solano
3140,Big H Deli,"Sandwiches,Mediterranean,Delis",38.22194,-122.12513,5,249,$,yNtMP9ks6QeLtfmQVCZVXA,Solano
3141,Chaats Cuisine,Indian,38.21647776,-122.1437076,4,313,$$,dqtn5UsYqDE-39bvAhhrhw,Solano
3142,Sushi King,SushiBars,38.21573,-122.143087,3.5,327,$$,GwGj26foLek9WhU4k6wctg,Solano
3143,Hinata Hibachi & Sushi,"Japanese,SushiBars",38.21434402,-122.143074,3,350,$$,lcls3vMgIkqpC95Z60xdLQ,Solano
3144,Happy Garden,"Cantonese,Szechuan",38.21672714,-122.1414124,3.5,163,$$,t1ScJ43W0K0rHaX9iSYdqg,Solano
3145,Mi Sazon Mexican Grill,Mexican,38.22036,-122.12764,3.5,291,$,xjXatv0-Mz-ptOcllrJaEQ,Solano
3146,The Napa Deli,"Delis,Sandwiches,Breakfast&Brunch",38.21366,-122.14424,4.5,289,$$,v6QUv96IHnsMgZbprMcmuw,Solano
3147,L&L Hawaiian Barbecue,"Hawaiian,Barbeque",38.21367645,-122.1442642,2.5,113,$,ojmYVlGMPSJALVlBakFPCw,Solano
3148,Huku Express,"Japanese,SushiBars",38.22131,-122.12877,3,44,$$,gnzGkNMJZFVuaKz7Jp88Ug,Solano
3149,Teriyaki Madness,"Japanese,AsianFusion,Gluten-Free",38.2199247,-122.1275459,3.5,127,$,l2KM4ZL1IkAWTWmzk9AB_w,Solano
3150,Green Bamboo Restaurant,"Chinese,Vietnamese",38.2219399,-122.12513,3.5,68,$,x6TPA90IPRnqozYX6vYVkw,Solano
3151,Cenario's Pizza of Cordelia,"Pizza,ChickenWings,Italian",38.21888,-122.1276,3.5,250,$$,i2mG6WkQkwtOqCUtvzxemw,Solano
3152,Pelayo's Mexican Food,Mexican,38.21620941,-122.1414795,3,155,$,uv_3GNkPE4b-9X55a8qJTg,Solano
3153,Mountain Mike's Pizza,Pizza,38.220116,-122.1277035,3.5,83,$$,KCpWKtN6AEKcorQFijqXdw,Solano
3154,Denny's,"Diners,Breakfast&Brunch,American(Traditional)",38.220087,-122.126831,3,124,$$,kQnxt_daAXbQlWYAb7yGww,Solano
3155,Jersey Mike's Subs,"Sandwiches,FastFood,Delis",38.2199247,-122.1275459,3.5,110,$,FTg6jTVFrxq2GWL46xpl6A,Solano
3156,Del Taco,Mexican,38.2205752,-122.1277999,2.5,61,$,iuLOo3h0wAG9TXRegrllFw,Solano
3157,Taco Bell,"FastFood,Mexican",38.22019972,-122.1300584,3.5,36,$,YKRc0SO9kLU6XovxBXU-VQ,Solano
3158,McDonald's,"FastFood,Burgers",38.22213352,-122.1262564,2.5,50,$,83ZYZgVpNuTiTOqSjrea5A,Solano
3159,Wendy's,"Burgers,FastFood",38.2206001,-122.126091,2,38,$,LfQnyyPsmpUJqTQguX6cbg,Solano
3160,Arby's,"FastFood,Sandwiches",38.22105,-122.12569,3,66,$,IPH9KRSZM7dAS8QCiWiv9Q,Solano
3161,Carl's Jr,FastFood,38.2226799,-122.1264,2,28,$,kV9h_u7y0Pey7-hSo30gyw,Solano
3162,Burger King,"Burgers,FastFood",38.221418,-122.126629,2.5,13,$,fjIz3_c7ZLKSSWT_jAzaJQ,Solano
3163,AVP Brazil USA DISTRIBUIDORA,Brazilian,38.20655,-122.14658,2.5,3,Unavailable,MtVSqMtzpWrBOL5r20rbsw,Solano
3164,Subway,"Sandwiches,FastFood",38.216147,-122.141176,3.5,31,$,hozjh45B9ZFVlmHhx7A6iQ,Solano
3165,Subway,"Sandwiches,FastFood",38.2219399,-122.12513,1.5,47,$,oWxEbrnkdxz9Si7NjfPn2g,Solano
3166,Hot Spot Cafe & Deli,"Delis,Sandwiches",38.22981,-122.08254,4,39,$,LPMUGI8b9ivJmoQPCoNQVg,Solano
3167,Texas Roadhouse,"Barbeque,Steakhouses,American(Traditional)",38.289764,-122.03484,3.5,1191,$$,caB0k_TBdkqzCrzPi09p6g,Solano
3168,Q's Halal Mediterranean Comfort,"Halal,Falafel,MiddleEastern",38.29174,-122.03293,4.5,347,$$,1mP-s90IgiPQPIfpqdsCVA,Solano
3169,Teriyaki House,Japanese,38.28957367,-122.0322495,4,201,$,uviFJ-1lvKYemdJy0fMLRw,Solano
3170,Bangkok Paradise,Thai,38.29174,-122.03293,4,434,$$,C1UszD7Dr_SFYruPXezR3w,Solano
3171,Vicini's New York City Pizzeria,"Pizza,Italian",38.291015,-122.032698,4,352,$$,wx_qx6fe5-B0On87dCcWNg,Solano
3172,Sourdough & Co.,"Sandwiches,Salad,Soup",38.289573,-122.032251,3.5,60,Unavailable,zsBnjiNFiVrwkkVj04N3Qg,Solano
3173,El Pollo Loco,"Mexican,FastFood",38.292261,-122.033347,2.5,91,$,5CjPzvQ1Ffe1Pwo3PFJzoA,Solano
3174,Jimboy's Tacos,"Mexican,FastFood",38.29116,-122.03271,3,167,$,ZQkqThMQAqwx0in3q6zk-g,Solano
3175,Panda Express,"Chinese,FastFood",38.289098,-122.033709,2.5,53,$,ONcac-aK_R_-4_9PI3--Zw,Solano
3177,McDonald's,"FastFood,Burgers",38.29348171,-122.03081,2,59,$,wh8DmKZEjNlm4h7p9W3Dzw,Solano
3178,Sourdough & Co.,"Sandwiches,Soup,Salad",38.28956,-122.032202,3,20,Unavailable,joXJRJhh-QQmcKKT2bUrSg,Solano
3179,Favela's Mexican Grill,Mexican,38.288976,-122.033711,3,143,$,Ek-TJ--9mn5vyfZIaV0KWQ,Solano
3180,Subway,"Sandwiches,FastFood",38.28986,-122.03361,3,25,$,DobChE-toavafrjn4wk7qg,Solano
3181,Round Table Pizza,"Pizza,Buffets",38.28957367,-122.0322495,2,62,$$,wOUbRUUYmvefB6shms71Rg,Solano
3182,Bag O' Crab,"Cajun/Creole,Seafood",38.25851482,-122.0571774,3.5,185,$$,EFjukpiT5C8FP-k0MnrfPQ,Solano
3183,+82 Korean BBQ,Korean,38.26052,-122.05537,4,4,Unavailable,7PLVau9XMjAgXVNuS5xJOg,Solano
3184,Pikul Thai Bistro,Thai,38.26381915,-122.0503306,5,137,$$,CPgq2Pr8HENReX30NnDIXg,Solano
3185,Chez Soul Southern Cuisine,Southern,38.24979,-122.0463,4,813,$$,2ERoEsdMmziPyWasWfjweQ,Solano
3186,Koong Jyun Restaurant,Korean,38.2495,-122.04265,4.5,204,$$,fJs0H7j8r5H1ChhbLzHqgg,Solano
3187,Chick-fil-A,FastFood,38.258824,-122.059794,4,276,$,#NAME?,Solano
3188,Just Crack'N,Seafood,38.249422,-122.0447856,2,52,Unavailable,w_T8FWhvQcFJniMLAdreYQ,Solano
3189,Taqueria El Tejaban,"Mexican,LatinAmerican",38.26052,-122.05537,4.5,21,Unavailable,L6k4IZoBzY6n60O742alYA,Solano
3190,Luigi's,"Delis,Burgers",38.2490841,-122.0423565,4.5,393,$,DIH_zcBjZoPotXuhqJrdNA,Solano
3191,Kumruenthai,Thai,38.25945028,-122.0671838,5,2,Unavailable,i6nOSN8ShGsCNl_tZZi3qQ,Solano
3192,La Dona,Mexican,38.249701,-122.0541,4.5,183,$$,xIzgakxTLI3Iv8K4qcLKFA,Solano
3193,Mediterranean Food Center,Mediterranean,38.2488699,-122.04392,4.5,429,$,Gu5wn-Sr7ABuxj7yC-YNmw,Solano
3194,Joe's Buffet,"Buffets,Sandwiches,Salad",38.2493544,-122.0440283,4.5,378,$,N-jM5f-cWnmXbG9yPqYasA,Solano
3195,Ohana Hawaiian BBQ,Hawaiian,38.26236941,-122.050309,3.5,110,$,iu__fUcACWNLMycbQ2q7Nw,Solano
3196,Fuddruckers,"American(Traditional),Burgers",38.25884628,-122.0598429,3.5,269,$$,#NAME?,Solano
3197,The Original Mels,"Breakfast&Brunch,American(Traditional)",38.25821112,-122.0548825,3,68,$$,W4Ny-3R8IZhgv_kNHXoPfg,Solano
3198,Saffron Indian Cuisine & Bar,Indian,38.2490851,-122.0424518,4.5,212,$$,Hqw5_BzaoqW3DJQLFuLuwg,Solano
3199,Amar Indian Cuisine & Banquet,"Indian,Buffets",38.2491151,-122.0482199,4.5,141,$$,VNJsuLjAfZnfYxYzANpnIA,Solano
3200,Pieology Pizzeria,"Pizza,Vegan,Gluten-Free",38.2599922,-122.057837,4,371,$,wY64o1eghGDpYHu_G4M8bw,Solano
3201,Baja Ice Cream,"Desserts,Creperies,IceCream&FrozenYogurt",38.24947209,-122.0456469,4.5,96,$,XoR7lZ_xJFWw6rNGlX4UBA,Solano
3202,Crepes N More,"Creperies,Breakfast&Brunch,Sandwiches",38.24853,-122.04423,4,650,$$,MM5U8lJZ7nk7SfiKa5VsFA,Solano
3203,Wingstop,ChickenWings,38.2599922,-122.057837,2.5,160,$$,txJoyCcAr9wVFdV0pxCHtQ,Solano
3204,Evelyn's Big Italian Pizzeria & Ristorante,"Pizza,Italian",38.24940397,-122.0422423,3.5,550,$,VSnK0TjSgCEu4qx0xZSKww,Solano
3205,Favela's Fusion,Mexican,38.259826,-122.068899,3.5,266,$$,aZW1-foWkejNkv905GfB-A,Solano
3206,Famous Vinnie's Hot Dogs,"HotDogs,Burgers,FastFood",38.24964,-122.05904,4,146,$,iwF3zIDpvHsFr-9S6YlAhQ,Solano
3207,The Habit Burger Grill,"Burgers,Sandwiches,Salad",38.258508,-122.050487,3,29,Unavailable,hODUGW-e4muX2ABScfwgRg,Solano
3209,Million Thai Cuisine,Thai,38.24891,-122.044039,4,132,$$,d9an4wSz9VmDwXYi5vUbiQ,Solano
3210,Noodle House,"Vietnamese,Chinese",38.263944,-122.050281,3,95,$,EtP9eP7VgIo4WeMU2H8vdA,Solano
3211,Taqueria La Mexicana,Mexican,38.249059,-122.0492,4,138,$,Xd-dF8dPjq1f8q92rwyEYw,Solano
3212,Red Lobster,"Seafood,American(Traditional)",38.25842838,-122.0577542,3,221,$$,e3NEfPCtMH3uW8j6wH1P9w,Solano
3213,Taqueria El Veral,Mexican,38.249077,-122.049437,4,70,$,M6ygkCnXsVrh73N9NMo2_w,Solano
3214,Dickey's Barbecue Pit,"Barbeque,American(Traditional),Southern",38.2615585,-122.058403,3,122,$$,SJgUmE7Q6jSTZgB3SIOYvg,Solano
3216,Frank & Yuen's Chinese Restaurant,Chinese,38.24727134,-122.065724,3.5,188,$$,j6Xy503tV31ahE6ak5VzpA,Solano
3218,Chipotle Mexican Grill,"Mexican,FastFood",38.261641,-122.058471,2.5,308,$,kn4PkZ6jtO1pjz-luO6GuA,Solano
3219,Alejandro's Taqueria,"Mexican,Seafood,Breakfast&Brunch",38.249461,-122.045516,4,281,$,T-gZKViVvV_E3Y9IkRwHHA,Solano
3220,Red Robin Gourmet Burgers,"Burgers,American(Traditional)",38.26047256,-122.0552034,2,571,$$,sTrTQNezLb_TiHVVP94tYQ,Solano
3221,Panera Bread,"Sandwiches,Salad,Soup",38.25957991,-122.05892,3,223,$$,IM9cyxWa4UnALj4Gll9BLg,Solano
3222,Johnny Carino's,Italian,38.25934,-122.05859,2.5,379,$$,bhoNLYjN8Ut9plR-gpae6A,Solano
3223,Chevys Fresh Mex,"Mexican,Breakfast&Brunch",38.2588,-122.05908,3.5,642,$$,bYAgNmf-t7AOzkb6Ew5k9g,Solano
3224,Five Guys,"Burgers,FastFood",38.2624522,-122.057886,3,140,$$,GQosyUtYamm6JMUOpMBt5A,Solano
3226,Rubio's,"Mexican,Seafood,Salad",38.25847,-122.05404,3.5,119,$,v9LuLWJ2kXLWsjs4sjP3ig,Solano
3227,Nation's Giant Hamburgers,"Burgers,Breakfast&Brunch,Desserts",38.248929,-122.064377,3,139,$,3bBUsv0HXzMwMI339K4asQ,Solano
3228,Round Table Pizza,"Pizza,Buffets",38.271796,-122.052938,2.5,59,$$,ulL2XhhUZT7Kuk1gsACQ_g,Solano
3229,Cenario's Pizza of Fairfield,"Pizza,ChickenWings,Italian",38.247283,-122.06512,3.5,65,$,IoyNb9Ht1-an6DupA_lynA,Solano
3230,Hot Dog On a Stick,"FastFood,HotDogs",38.26024,-122.055007,4,27,$,HKKWPX3xxc6EF62waPxzNA,Solano
3231,Guadalajara Fruit Bar,Mexican,38.2488699,-122.04361,4,78,$,e9myurTmaXyOsRiw16ImHw,Solano
3232,Pelayo's Mexican Food,Mexican,38.24785357,-122.0659697,3.5,79,$$,oiin-Ix-W9OXfHWScM9yAA,Solano
3233,Panda Express,"Chinese,FastFood",38.2599922,-122.057837,2.5,44,$,O3_jk8xR-c3F3dWXAUYJgA,Solano
3234,HomeTown Buffet,"Buffets,Breakfast&Brunch,American(Traditional)",38.2642761,-122.0515117,2.5,162,$$,sn1RKzwFtjD0yA_kjGFc0g,Solano
3235,China Palace,Chinese,38.2495012,-122.0446749,3.5,104,$$,u9OnG5yKc3oQO15yf3lzuA,Solano
3237,Panda Express,"Chinese,FastFood",38.26030828,-122.0520983,1.5,15,Unavailable,p_gP1beQZMSySVjRUtP8ng,Solano
3238,Jalapenos Restaurant,"Salvadoran,Breakfast&Brunch",38.250095,-122.05856,3,72,$,RDYPTnM8_K0yQiiey5KrUw,Solano
3241,Jack in the Box,"Breakfast&Brunch,Burgers,FastFood",38.24895,-122.06521,2,28,$,vFQwpabUYZ-MPl388FX_6w,Solano
3242,Charleys Philly Steaks,"Sandwiches,FastFood,Cheesesteaks",38.260232,-122.053492,2,41,$,ghfH52D01aSzI0yYxRcxEQ,Solano
3243,Pizza Hut Slicebar,Pizza,38.26093354,-122.0525921,2.5,6,$,VR1etXqX0LqO_EWPUt-4Aw,Solano
3244,Krispy Krunchy Chicken,"FastFood,American(New),ChickenWings",38.2497105,-122.051025,2,3,Unavailable,gThbbPnueeaCs2prxSk_Og,Solano
3245,McDonald's,"Burgers,FastFood",38.260559,-122.052004,2.5,16,$,eHABwW-zGkCvAtt_I2c9ag,Solano
3246,McDonald's,"Burgers,FastFood",38.25882289,-122.0673794,2,33,$,PYbSI3cDpR1G2d8eHsgwmA,Solano
3247,Little Caesars,Pizza,38.249649,-122.0585709,3,17,$,RmZqGVdn-U0nE5OOOrMELA,Solano
3248,Suzy's Hot Dogs & Diner,FastFood,38.249491,-122.0590308,2.5,3,$,6yCv5TiFgMv-Axue2I3s9w,Solano
3249,Barnes & Noble Cafe,Cafes,38.260883,-122.058487,3,15,$,KJ3cZaX1oi2vimHLLKfAZQ,Solano
3250,TacoBell,"Tex-Mex,FastFood,Mexican",38.258375,-122.050622,2,6,$,MYbifbiiTKxLh_4Zh3AOJQ,Solano
3251,Subway,"Sandwiches,FastFood",38.24895477,-122.0558777,2,16,$,ByuqDd4Dn3tbz--7Gan2FA,Solano
3252,McDonald's,"FastFood,Burgers",38.24904904,-122.0670435,2.5,42,$,UeZ5pwiFCJWPEq1T2TpLAg,Solano
3253,Subway,"Sandwiches,FastFood",38.258873,-122.050775,2.5,8,$,nk-wphok7ywpDK-GhmuvfA,Solano
3254,Fire Wings - Fairfield,"ChickenWings,Salad,Noodles",38.27667036,-122.0335529,3.5,274,$$,LfVSeN2QM12OnDIxMH6xDQ,Solano
3255,Hot Stone Korean Kitchen,Korean,38.26865,-122.033752,4,461,$$,dcnn3TF3LfxulyhpO6OmpA,Solano
3256,Burgerim,"Burgers,ChickenWings,Sandwiches",38.27671,-122.03353,4,134,$$,l68Y9mUp8Vn-vHEfg9Hf4A,Solano
3257,Ferrante Pizzeria and Cheeseshop,Pizza,38.27381,-122.01426,5,148,$,SGtfQMRyHMW2fP4Kd0_wvg,Solano
3258,Cabalen Filipino Cuisine,Filipino,38.27568,-122.00718,4,182,$,c3GGX7wdwo5X2k2QMHUL8A,Solano
3259,Pho Saigon No 1 Vietnamese Restaurant,"Vietnamese,Soup",38.2650795,-122.0331573,4,432,$,ZNScrXCoB73D3QdnxvQ0CA,Solano
3260,La Costa Azul Mexican Food,"Mexican,Seafood,FastFood",38.26504,-122.03314,4,187,$$,kpu-fveGWZ7iKxHGGA5FLw,Solano
3261,JJ Fish and Chicken,"SoulFood,Seafood,ChickenWings",38.26168344,-122.0353801,3.5,131,$$,D6Dfllvoz09PNucTQepA-Q,Solano
3262,Papa Sushi,"SushiBars,Seafood,AsianFusion",38.270661,-122.034544,4,222,$$,uR3Pg4ke2MJvJoHgSejfwg,Solano
3263,Yo Sushi,"SushiBars,Japanese",38.25720215,-122.0337677,4,591,$$,l_Yx-9qtCoDJt7yAxsmNvg,Solano
3264,Pho Lee Hoa Phat,Vietnamese,38.25835783,-122.0208116,3.5,173,$,cX3mYSXnepElqfsELpN4tw,Solano
3265,Monsoon Burgers,Burgers,38.249,-122.03688,4,453,$$,MFv7W_dfAWjJd997EO7HgQ,Solano
3266,T4 Tea For U,Taiwanese,38.27671,-122.03353,3,225,$,6cyggIovYqGar9lR9H3upg,Solano
3267,Hana Japanese Restaurant,"Japanese,SushiBars",38.25855,-122.03701,4,250,$$,u4JBUN8i7nvHFfognFYbIA,Solano
3268,RodSap Thai Lao Kitchen,"Thai,Laotian",38.26169,-122.03516,4.5,108,$$,h3MAinM6lzjg9zeFzsq3jQ,Solano
3269,Jarritos Restaurant,Tacos,38.26153262,-122.0342964,4,96,$,9cJ7bDXcQYtUuCAqSLJpAg,Solano
3270,Raul's Striper Cafe,"Breakfast&Brunch,American(Traditional)",38.26162,-122.03342,4,231,$,zDU6BSmlPLVdwQndccBTZg,Solano
3271,Dave's Giant Hamburgers,"Burgers,FastFood",38.25398,-122.0346,4,255,$,oc8Wuos42p0_tW0IOLYa0Q,Solano
3272,Bamboo Garden,"Chinese,Barbeque,ChickenWings",38.26578,-122.03332,4,53,$,yoKLNYqEYKiYdUHZGPPb4Q,Solano
3273,Adalberto's Mexican Food,"Mexican,Salad,Breakfast&Brunch",38.2718322,-122.033653,3,445,$,W9mEvpbaYVxFwrOT_X_swA,Solano
3274,Chango Chamoy,"IceCream&FrozenYogurt,Mexican",38.26312153,-122.0338888,4,20,$,vWEfm4KbENw24VPuobagBg,Solano
3275,Mandarin Restaurant & Lounge,Chinese,38.24885,-122.03524,4,204,$$,4gYFp21DGfDKtQvY9WCnhQ,Solano
3276,New York Pizza Express,Pizza,38.2684162,-122.0343049,4,101,$,qaXRQgqHeq5X8lSwXzyp7Q,Solano
3277,Claybank Deli & Bagels,"Delis,Sandwiches,Bagels",38.2755681,-122.0072502,3.5,40,$,NedV36XLNylgX9r1XXrwwg,Solano
3278,Chicken Express,"FastFood,Mexican,ChickenShop",38.27095,-122.03448,3.5,78,$,9PE3tbhjUji26QkqPIgV8w,Solano
3279,Taqueria Los AlteÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚ÂƒÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â±os,Mexican,38.25452727,-122.0345926,4.5,7,$$,NMTj267ygVsvDIrryDyEKA,Solano
3280,CJ Fusion,"AsianFusion,SushiBars,Japanese",38.25803,-122.03509,4,94,$$,HnyfM_CPz4603YJCg8paKQ,Solano
3281,Taqueria El Tejaban,Mexican,38.2591,-122.02042,4,36,$,fIhyk7rXpNHbuX_7BG4PFQ,Solano
3283,Thai Market,AsianFusion,38.2488865,-122.036545,4,15,$,zQpAEsNpmEF726ckt3VPTw,Solano
3284,Taqueria Mi Hacienda,Mexican,38.25993,-122.03466,4,41,$,R76YUbUc90HRahUnmsq0KA,Solano
3285,Mountain Mike's Pizza,Pizza,38.26264,-122.03562,3,52,$$,dsk2qXRAHTSfNivUFl-_dA,Solano
3286,Sam's Teriyaki,"Korean,Japanese",38.2594893,-122.0343642,4,95,$,Nj4ylMsJoiF3zu7USLv0Cg,Solano
3288,El Azteca Mexican,Mexican,38.261207,-122.035072,3.5,103,$$,jXZJG_ARB9iiNYknRKNQ7A,Solano
3290,Taco Bell,"FastFood,Mexican,Tex-Mex",38.270897,-122.034066,2,48,$,gYYaj7M8Vmv1Z4Ugtelbkg,Solano
3291,Little Caesars Pizza,Pizza,38.26577759,-122.0333176,2.5,25,$,S0JfGcaikFDBoqivefLRVQ,Solano
3292,Wendy's,"FastFood,Burgers",38.2673111,-122.0348587,2.5,39,$,Hqg9h-PdC4Kitbr_OkgISQ,Solano
3293,IHOP,"Breakfast&Brunch,American(Traditional),Burgers",38.25858,-122.03443,2,101,$$,FFravDOEQ0rOjq6ICafr_A,Solano
3294,Pizza Guys,Pizza,38.26121,-122.03508,3.5,69,$$,3xXMtl3OeAfTqpdvvxREkg,Solano
3295,Benicia Grill II,"American(Traditional),Breakfast&Brunch",38.27201265,-122.033322,3,147,$$,jcGp_848dvVCyczgFKhJdw,Solano
3296,Straw Hat Pizza,"Pizza,Sandwiches,ChickenWings",38.27568,-122.00718,3.5,103,$,#NAME?,Solano
3297,Ms Joy's African Market,"SouthAfrican,Caribbean",38.2637232,-122.0340319,2.5,8,Unavailable,woHgG9NmjdD8WzPw0dzESA,Solano
3298,Burger King,"Burgers,FastFood",38.273751,-122.034737,1.5,49,$,_9FscsjiYoydqhpzlKeN7w,Solano
3299,Papa Murphy's,Pizza,38.27160981,-122.0337514,4.5,10,$$,XiL_FP6TpU-mt9Vpp01V2g,Solano
3300,Lucky Jelly Donuts,"Donuts,Burgers,Fish&Chips",38.251,-122.03395,3,24,$,sMtkCLgVCzs-QQ_DGtsjrg,Solano
3301,Carl's Jr.,FastFood,38.27212906,-122.0333633,2,41,$,TFgU1Lr9mo--lTbp9JaOyA,Solano
3302,KFC,"ChickenWings,FastFood,ChickenShop",38.27,-122.034,1.5,45,$,rPdnqpK7EE0sZ5RxsnOxlQ,Solano
3303,McDonald's,"Burgers,FastFood",38.26921064,-122.0337492,2.5,51,$,ejuVVQp9-95sj1PcdD0SsA,Solano
3304,Long John Silver's,"Seafood,FastFood",38.26987,-122.03457,2.5,27,$,MWcMVQ9D9vxy5P0r0ZJAUw,Solano
3305,McDonald's,"Burgers,FastFood",38.278874,-122.035503,1.5,15,$,MUjpGv9TmtLa7SOcw5pTyA,Solano
3306,Burger King,"FastFood,Burgers",38.27212143,-121.9875946,1.5,22,$,yi9WlkrVnnxRokrq7UWdkg,Solano
3307,Jack in the Box,"Burgers,FastFood,Breakfast&Brunch",38.26488495,-122.0338287,1.5,42,$,CPk1-JDkiPIOUsC_iVp4gw,Solano
3309,Subway,"Sandwiches,FastFood",38.2685699,-122.03477,3,12,$,fA_VYxPHxRN6kQCGI8ioPA,Solano
3310,Koreana Korean BBQ,"Korean,Barbeque",38.27329,-121.95571,4.5,154,$$,tVA2RT5qiEnbrTMKhWas5A,Solano
3311,Pink's Grill,"Barbeque,Hawaiian,Breakfast&Brunch",38.273382,-121.959406,4,120,$,gTEYTnGciWebSZO1Vm7g3Q,Solano
3312,CJ's BBQ & Fish,"Barbeque,Seafood",38.27246,-121.95365,3.5,127,$$,7FJC9yMBhEWWWjzhioYAYg,Solano
3313,Ohkura Restaurant,"SushiBars,Japanese",38.27253,-121.95606,4,114,$$,XGa5I7A1vAqxaUJtwfqE_Q,Solano
3314,Hecho en Mexico,Mexican,38.27256132,-121.958011,3.5,110,$,dpSCrO_X469333b1KZ7n0g,Solano
3315,Subway,"Sandwiches,FastFood",38.27260208,-121.9583969,2.5,20,$,#NAME?,Solano
3316,Pizza Hut,"Pizza,Italian,ChickenWings",38.27239373,-121.9562808,1.5,3,$,X7yXLX4eVcu0rsLL9qP5kQ,Solano
3317,Round Table Pizza,"Pizza,Buffets",38.2165794,-122.1435928,2.5,95,$$,33Bn0TIPMr8RwZVULSz9Vw,Solano
3318,Wendy's,"FastFood,Burgers",38.21682,-122.13651,2,23,$,MTzDPHLWV2AVF1untAB8fA,Solano
3319,Dillon Beach Coastal Kitchen,"American(New),Seafood",38.2497853,-122.9647796,4,45,Unavailable,KiLKD4iZKn6VEcedauTGPw,Marin
3320,William Tell House,American(New),38.24592,-122.90521,4,116,$$,Ta0DGCzV8cj3vk4VzplUwA,Marin
3321,K&A Take Away,American(New),38.24645,-122.9052,5,48,$,_mJcBQ0tEMjUgFGYNtPQZg,Marin
3322,Tomales Deli And Cafe,Delis,38.246517,-122.9046725,3.5,104,$$,DkWwEy27s_PfKEjEoEYNlQ,Marin
3323,Brasil BBQ,"Barbeque,Brazilian",38.27593237,-122.6680221,4.5,268,$$,YHRZWSIzjwMXdXkU0HSEDg,Sonoma
3324,Caffe Giostra,Italian,38.27616,-122.6676,4,315,$$,MK1cvs23fv2CaR5vn_2RXA,Sonoma
3325,O! Sushi,SushiBars,38.27616,-122.6676,4.5,142,$$,q4GcouxtgYXD7Lyo6uK5Jw,Sonoma
3327,City Limits Bar & Grill,American(Traditional),38.27401,-122.67119,4,138,$$,dNmiNDuqAXEKbtQ7_LHpow,Sonoma
3328,El Gallo Taqueria,Mexican,38.27349,-122.66634,4,103,$,h9oKIj2GZFWNSvzty5ttDw,Sonoma
