,Name,Lat_Restaurant,Lng_Restaurant,Address,Zip,Rating,# of Reviews,Price Level,Category,Yelp ID,City,County
21281,Solaire Restaurant + Bar,36.97683684,-122.0211807,611 Ocean St,95060,3.5,187,$$,American (New),RmgcQmmBFhAN7VZSFWAMxA,Santa Cruz,County of Santa Cruz
21282,L&L Hawaiian BBQ,36.96749878,-121.997879,460 7th Ave,95062,3.5,141,$,Hawaiian,LBfxKR1HXOVklr1m9IFvLw,Santa Cruz,Santa Cruz County
21283,El Buen Taco,36.97017,-122.02429,,95060,4.5,19,unavailable,Tacos,IU3OJCdlT92FsM8ohRiWig,Santa Cruz,County of Santa Cruz
21284,Mobo Sushi,36.975193,-122.024631,105 S River St,95060,3.5,584,$$,Japanese,d2A_wgl4YsSGwlinpDSEXg,Santa Cruz,County of Santa Cruz
21285,High tide,36.9719226,-122.0253757,1102 Pacific Ave,95060,3,18,unavailable,Korean,dAvc7sQze1OkG2gY5Tz2-w,Santa Cruz,County of Santa Cruz
21286,Pacific Thai Santa Cruz,36.97377777,-122.0263062,1319 Pacific Ave,95060,3,353,$$,Thai,I3MajY2cY9IkoD43ok-xqw,Santa Cruz,County of Santa Cruz
21287,Cafe LimeLight,36.97609,-122.027725,1016 Cedar St,95060,4,210,$$,Sandwiches,saXivekIEl-GCimOtRHvPw,Santa Cruz,County of Santa Cruz
21288,Mandarin Gourmet,36.97522798,-122.027662,1010 Cedar St,95060,3.5,77,$,Cantonese,Ocezc6F8bDD7HZET_SIpmw,Santa Cruz,County of Santa Cruz
21289,Aldos Harbor Restaurant,36.965689,-122.0038102,790 Mariner Pkwy,95062,3,418,$$,Breakfast & Brunch,4e5u40rWhqZPohpUalNE1g,Santa Cruz,Santa Cruz County
21290,The Sandwich Spot,36.97149,-122.02494,1010 Pacific Ave,95060,4,146,$,Sandwiches,Z7eylCe8Lm9ERnEfg0pgEg,Santa Cruz,County of Santa Cruz
21291,Jake's Coffee Bar,36.96385,-122.02433,46 Front St,95060,4.5,41,$$,Coffee & Tea,WAk_FakbparJnEO2Pb75HA,Santa Cruz,County of Santa Cruz
21292,Crows Nest Beach Market,36.96329058,-122.0014841,2218 E Cliff Dr,95062,4.5,49,$$,Gift Shops,gU6jXr4FgkVAY8zOFQMBxw,Santa Cruz,Santa Cruz County
21293,Woodies Cafe,36.96024,-122.02026,25 Municipal Wharf,95060,3,390,$$,Seafood,bky2_T74im9isBpKMKi3Kw,Santa Cruz,County of Santa Cruz
21294,Steamer Lane Supply,36.9523536,-122.0261342,698 West Cliff Dr,95060,4.5,49,$$,Food Trucks,4xoMEfc1A-L_fROQVZQMDA,Santa Cruz,County of Santa Cruz
21295,Sentinel Cafe,36.97405987,-122.0275378,877 Cedar St,95060,5,4,$,Cafes,uGWufE0OkaXyWV4Tyjmk-w,Santa Cruz,County of Santa Cruz
21296,Pizzeria Avanti,36.96500778,-122.0413055,1711 Mission St,95060,4,129,$$,Pizza,GO_WHiqip0buq6XbLKsRVw,Santa Cruz,County of Santa Cruz
21297,Good Dogs,36.96676289,-122.0080209,415 Seabright Ave,95062,5,4,unavailable,Food Trucks,M9-Z6ZkasgDiOmEaKxLR1w,Santa Cruz,Santa Cruz County
21298,Taqueria Vallarta,36.97642,-122.01638,608 Soquel Ave,95062,3.5,186,$,Mexican,GlpRjhNai0rG-7iMwudfbA,Santa Cruz,Santa Cruz County
21299,Beach Street Cafe,36.96419525,-122.0204163,399 Beach St,95060,3.5,270,$$,Breakfast & Brunch,ohT6joQ3Vww6KzSS0xVFSg,Santa Cruz,County of Santa Cruz
21300,Sushi Totoro,36.96485519,-122.0413361,1701 Mission St,95060,3,354,$$,Japanese,n-ivEjgJR6PouH4Zdehd3Q,Santa Cruz,County of Santa Cruz
21301,Your Place,36.9648984,-122.0413215,1719 Mission St,95060,3.5,370,$$,American (New),E-XU4l6DbixY3uSVJcVGSQ,Santa Cruz,County of Santa Cruz
21302,Fusion,36.97280757,-122.0263709,110 Pearl Aly,95060,2,9,$$$,Bars,NBnvS0YeN5YX1xmRJCf_ig,Santa Cruz,County of Santa Cruz
21303,Hot Dog on A Stick,36.96471384,-122.0146872,400 Beach St,95060,5,2,unavailable,Hot Dogs,iWNJcp7NHUs53iGmM5GkGw,Santa Cruz,County of Santa Cruz
21304,Golden City,36.96889,-122.0381,1230 Mission St,95060,3.5,135,$$,Chinese,5MeRyOE2xLZEBD68xTFjnA,Santa Cruz,County of Santa Cruz
21305,Fosters Freeze,36.9688797,-122.0259552,229 Laurel St,95062,3,48,$,Burgers,4n9klw6J59CStV28imHiHg,Santa Cruz,Santa Cruz County
21306,Falafel House,36.973249,-122.02682,113 Walnut Ave,95060,3.5,180,$,Middle Eastern,H9peLd71cBIKdzCFskxprg,Santa Cruz,County of Santa Cruz
21307,Far West Marine,36.96689224,-122.002121,493 Lake Ave,95062,5,1,unavailable,Seafood,kLaTKrH3yApuoQaslL8HLQ,Santa Cruz,Santa Cruz County
21308,Taqueria Vallarta,36.96873,-122.0374,1221 Mission St,95060,3.5,195,$,Mexican,VirCiLPrXPBvgScP8pDKDQ,Santa Cruz,County of Santa Cruz
21309,Day's Market Liquors & Deli,36.96777725,-122.0076294,526 Seabright Ave,95062,4,35,$,Grocery,Ffrar1Rh1wkSeVvRxuwP_Q,Santa Cruz,Santa Cruz County
21310,Quickly,36.97132812,-122.0252021,1010 Pacific Ave,95060,2.5,133,$,Bubble Tea,mqrcCHOv-RODTNRdr8SqMQ,Santa Cruz,County of Santa Cruz
21311,All Aboard,36.97475,-122.02557,725 Front St,95060,2.5,27,$,Seafood,#NAME?,Santa Cruz,County of Santa Cruz
21312,Taco Bell,36.969463,-122.024593,802 Pacific Avenue,95060,2,109,$,Fast Food,h0W5nOqKyk_UkTZeHzPNPg,Santa Cruz,County of Santa Cruz
21313,Blue Bunny Tacos,36.97513667,-122.0256383,118 Cooper St,95060,5,2,unavailable,Food Stands,Xqht3XxqHNiCrKVIO2tVOw,Santa Cruz,County of Santa Cruz
21314,Windmill Cafe,36.964568,-121.993041,21231 E Cliff Dr,95062,4,279,$,Cafes,0d4gye2Y-_ERZc3eNKMu2w,Santa Cruz,Santa Cruz County
21315,Little Caesar's Pizza,36.97055435,-122.0172958,233 Ocean St,95060,3,24,$,Pizza,9WvzRV8bS6b3dj5pctVWOg,Santa Cruz,County of Santa Cruz
21316,Tater Twists,36.96423,-122.01686,400 Beach St,95060,3.5,9,$,Food Stands,0pSzT3P8kGItjlXEXAcPqg,Santa Cruz,County of Santa Cruz
21317,Five Guys,36.971906,-122.0259209,1101 Pacific Ave,95060,2.5,75,$,Burgers,x_OFHKZR8rfyMUQzdxaTNQ,Santa Cruz,County of Santa Cruz
21318,Taqueria Michoacan,36.96387,-121.99132,21401 E Cliff Dr,95062,3.5,206,$,Mexican,#NAME?,Santa Cruz,Santa Cruz County
21319,Whiting's Foods,36.9649129,-122.0171923,613 Beach St,95060,3.5,14,$,Ice Cream & Frozen Yogurt,GEEthtiITKu-aSHKvx9aXA,Santa Cruz,County of Santa Cruz
21320,Deke's Market,36.96567,-121.99802,334 7th Ave,95062,4.5,39,$,Grocery,FMxqb9_mQi6R4oAiVMVJVQ,Santa Cruz,Santa Cruz County
21321,Sleight of Hand Pizza,36.97051239,-122.0238266,,95060,5,3,unavailable,Pizza,DDTOtRFGBaVrfTUCx9ORMg,Santa Cruz,County of Santa Cruz
21322,Patio Pizza,36.96443,-122.02073,115 Cliff St,95067,3,9,$,Pizza,cVYqWIkE7EfJbkbTG9_alg,Scotts Valley,Santa Cruz County
21323,Funnel Cakes,36.96423,-122.01686,400 Beach St,95060,4.5,2,unavailable,Desserts,Wb9YZXG9E4x5ImWwpOWyww,Santa Cruz,County of Santa Cruz
21324,Union Foodie Truck,36.97411719,-122.0307962,,95060,4,2,unavailable,Food Trucks,FP-rRvYTqPztVmfP3k7Z7w,Santa Cruz,County of Santa Cruz
21325,Lulu Carpenter's,36.97631454,-122.0271072,1545 Pacific Ave,95060,3.5,337,$,Coffee & Tea,HOxvIpXaWgUCdAEE-Xhnvw,Santa Cruz,County of Santa Cruz
21326,Dipper Diner,36.964454,-122.016353,711 Beach St,95060,1.5,11,$,Diners,lFb3iBEnKYzkXH3Vy-lRQg,Santa Cruz,County of Santa Cruz
21327,Emily's Good Things To Eat,36.9697,-122.03686,1129 Mission St,95060,3.5,240,$,Bakeries,fsia96EB4RJ3huc3WzsE7g,Santa Cruz,County of Santa Cruz
21328,Dippin Dots,36.96423,-122.01686,400 Beach St,95060,4,7,$$$,Ice Cream & Frozen Yogurt,kOecDS-VntFXfOUcYPGbDQ,Santa Cruz,County of Santa Cruz
21329,Carousel Cones,36.96423,-122.01686,400 Beach St,95060,5,2,unavailable,Ice Cream & Frozen Yogurt,bRbSsA7kQY4rQBK1jJqtJg,Santa Cruz,County of Santa Cruz
21330,Barbary Coast,36.96401017,-122.0190915,400 Beach St,95060,2.5,29,$,Fast Food,cNHRyjjV3HsjgphuObBwHQ,Santa Cruz,County of Santa Cruz
21331,Pleasure Pizza,36.9751805,-122.0265181,1415 Pacific Ave,95060,2.5,109,$,Pizza,YsPJ-GaQDVT4BTi637PIlQ,Santa Cruz,County of Santa Cruz
21332,Deep Fried Twinkies,36.964264,-122.018925,400 Beach St,95060,3,25,$,Desserts,FrxsI4CDT8-APJFscBMyjA,Santa Cruz,County of Santa Cruz
21333,McDonald's,36.96712158,-122.0390457,1421 Mission St,95060,2.5,81,$,Fast Food,dsppbthsIlbCai3MEU8sMw,Santa Cruz,County of Santa Cruz
21334,Subway,36.96998,-122.02532,825 Pacific Ave,95060,1.5,29,$,Sandwiches,EDxP56XR2J-m5xee9PMmVA,Santa Cruz,County of Santa Cruz
21335,Taco Bell,36.96759,-122.03886,1405 Mission Street,95060,2,70,$,Tex-Mex,g1cswv6nBLrUszjab0h9Pw,Santa Cruz,County of Santa Cruz
21336,Little Caesar's Pizza,36.963009,-121.987522,1701 Portola Dr,95062,3,14,$,Pizza,JsAIa3a6XplserLhKst6ng,Santa Cruz,Santa Cruz County
21337,Se̱ior Ted's,36.96512985,-122.0149994,100-104 Beach St,95060,3,1,unavailable,Mexican,AEWlrP5up7yD0Vp44hOzYQ,Santa Cruz,County of Santa Cruz
21338,La Barrenada Restaurant,36.9640388,-122.0208691,313 Beach St,95067,2.5,60,$$,Seafood,040LTbZJkuThW7FmhT05Uw,Scotts Valley,Santa Cruz County
21339,Beach Tacos & Nachos,36.96423,-122.01686,400 Beach St,95060,1,1,unavailable,Tacos,sCpzz6qrua-EfAb3f34YmQ,Santa Cruz,County of Santa Cruz
21340,Shadowbrook Restaurant,36.974603,-121.955767,1750 Wharf Rd,95010,4,2443,$$$,American (Traditional),ipBKCCdQ0SvmlXK8VkJGIA,Capitola,Santa Cruz County
21341,East End Gastropub,36.9723332,-121.9670485,1501 41st Ave,95010,4.5,265,$$,Beer Bar,NZRjntGOVIPYg730M7Z7Ow,Capitola,Santa Cruz County
21342,Margaritaville,36.9724209,-121.9525377,231 Esplanade,95010,4,544,$$,Seafood,5xm3zQQXKUShXIR2ppCoXQ,Capitola,Santa Cruz County
21343,Sotola Bar & Grill,36.972468,-121.952692,231 Esplanade,95010,4,275,$$,American (New),flYOUfG1Cms1wvc8d4OKrQ,Capitola,Santa Cruz County
21344,Caruso's Restaurant,36.9723904,-121.951687,115 San Jose Ave,95010,4.5,333,$$,Italian,6qNKNlYRTYBNk3WNu4yh3A,Capitola,Santa Cruz County
21345,Paradise Beach Grille,36.9722,-121.95235,215 Esplanade,95010,3.5,663,$$,American (New),Lg9c2t1d2n36rfxSwBuifA,Capitola,Santa Cruz County
21346,Dharma's Restaurant,36.9733,-121.96198,4250 Capitola Rd,95010,4,629,$$,Vegetarian,y0ZAHq3rVVwxFdbV6HuS9A,Capitola,Santa Cruz County
21347,Mijo's Taqueria,36.9728,-121.95027,200 Monterey Ave,95010,4.5,161,$,Mexican,Xna0T_LDdPex6GC_9svgMw,Capitola,Santa Cruz County
21348,Miyako Japanese Restaurant,36.97604824,-121.9636361,1820 41st Ave,95010,4,215,$$,Japanese,AXUX-i4mPyVCfMwwL2WlbQ,Capitola,Santa Cruz County
21349,Zameen At The Point,36.96424625,-121.9650651,851 41st Ave,95062,4.5,134,$$,Falafel,19g2fFxJjsSJq-Q4pHv2Vw,Santa Cruz,Santa Cruz County
21350,Sapporo Ramen,36.96907,-121.96418,1200 41st Ave,95010,3.5,47,unavailable,Ramen,IybHi4GNnbC-1vXk2vat6Q,Capitola,Santa Cruz County
21351,Thai Basil,36.9732399,-121.95025,210 Monterey Ave,95010,4,214,$,Thai,kVoN3Da1oBoGTy8AEJewpQ,Capitola,Santa Cruz County
21352,Bella Roma Caffe,36.97366,-121.95252,316 Capitola Ave,95010,4,136,$$$,Italian,3k4-8yoIkJXeV3qVURJBFA,Capitola,Santa Cruz County
21353,Cork and Fork Capitola,36.97342,-121.9522,312 Capitola Ave,95010,4,21,$$,Wine Bars,vBko-e8LkmQZBemBPKNiag,Capitola,Santa Cruz County
21354,Naka Sushi,36.969082,-121.964124,1200 41st Ave,95010,4,209,$$,Japanese,xeol2pqw9xNohdlZulvpxw,Capitola,Santa Cruz County
21355,The Point Market,36.95569896,-121.9723072,23040 E Cliff Dr,95062,4.5,269,$,Cafes,8OuDGeV4Ru_VjbQIa_2w7A,Santa Cruz,Santa Cruz County
21356,Avenue Cafe,36.97511,-121.95387,427 Capitola Ave,95010,4.5,296,$$,Cafes,nuvlWUQg96LoPAfvv05P0g,Capitola,Santa Cruz County
21357,Bellagio Gelati e Panini,36.9627,-121.96513,743 41st Ave,95062,5,21,unavailable,Delis,rylpvcYLDfyDXk-s8WspMA,Santa Cruz,Santa Cruz County
21358,Suda,36.96289063,-121.9662857,3910 Portola Dr,95062,3.5,348,$$,American (New),kbj65zpSINLWUnXvoOwZZw,Santa Cruz,Santa Cruz County
21359,The Sand Bar,36.9720001,-121.9520721,211 Esplanade,95010,3.5,159,$$,Cocktail Bars,EzHgFAPNz775APe0mbgczw,Capitola,Santa Cruz County
21360,Guang Zho Chinese Restaurant,36.96315384,-121.9725266,3150 Portola Dr,95062,4,196,$,Chinese,780CtMczg6tUJhgMy1ce2g,Santa Cruz,Santa Cruz County
21361,Kaito,36.9643118,-121.9648083,830 41st Ave,95062,3.5,278,$$,Sushi Bars,WHJPa6pSjQyZAGQvhd5j3Q,Santa Cruz,Santa Cruz County
21362,Left Coast Sausage Worx,36.9722705,-121.951735,107 San Jose Ave,95010,4.5,56,$,Hot Dogs,WZ_kfVFt7HgFfE0WNYCHyQ,Capitola,Santa Cruz County
21363,iCrave,36.97285011,-121.9665941,1601 41st Ave,95010,4.5,127,$,Creperies,zZrNgHj0dy1_p5Wd-0i5OA,Capitola,Santa Cruz County
21364,Betty Burgers,36.96602,-121.96462,1000 41st Ave,95062,3.5,363,$,Burgers,gyv6qOJVnVwnxbviCZ7mVA,Santa Cruz,Santa Cruz County
21365,Bay Bar & Grill,36.9719586,-121.951989,209 Esplanade,95010,4,64,$,Bars,xQBLVQG-2IssNTgFfgM6ug,Capitola,Santa Cruz County
21366,Zelda's,36.9719399,-121.95195,203 Esplanade,95010,2.5,936,$$,Bars,nxmYIEAHZ9ztfP9ix9PZcQ,Capitola,Santa Cruz County
21367,Canton,36.96485,-121.96453,900 41st Ave,95062,3.5,233,$$,Chinese,mjvr9c14kkQZKE-tAuvMcw,Santa Cruz,Santa Cruz County
21368,Beach Break by Marianne's,36.9726728,-121.9523463,104 Stockton Ave,95010,4.5,43,$,Ice Cream & Frozen Yogurt,p650li4UOFUKSkDl-roxqg,Capitola,Santa Cruz County
21369,Pizza My Heart,36.972076,-121.9521328,209 Esplanade,95010,4,289,$,Pizza,wWTeA-jdMDjH6CXIHwb7gw,Capitola,Santa Cruz County
21370,The Point Chop House & Lounge,36.9631958,-121.971489,3326 Portola Dr,95062,3,196,$$,Steakhouses,g44UgAdUkoo-ekxfY-EWNA,Santa Cruz,Santa Cruz County
21371,Wharf House Restaurant,36.970677,-121.953646,1400 Wharf Rd,95010,3,237,$$,Breakfast & Brunch,4UWCrMqVmsTtghugkCzn_g,Capitola,Santa Cruz County
21372,Britannia Arms,36.97221,-121.95031,110 Monterey Ave,95010,3,212,$$,Pubs,P8KdDs0QgI7FBS4pQ0c3wA,Capitola,Santa Cruz County
21373,Castagnola Deli & Cafe,36.9730044,-121.9506798,201 Monterey Ave,95010,4,84,$,Cafes,_icdRohDCCYDNH2pdJRsbg,Capitola,Santa Cruz County
21374,My Thai Beach,36.97199249,-121.9521942,207 Esplanade,95010,3,178,$$,Thai,tkmrHx7iRgamQMrUKUsJfQ,Capitola,Santa Cruz County
21375,Pleasure Pizza East Side Eatery,36.9636703,-121.9647651,800 41st Ave,95062,3.5,372,$$,Pizza,Z8igS2fVpT194bfmED133w,Santa Cruz,Santa Cruz County
21376,Salsa's Taco Bar,36.9707999,-121.98415,1710 Brommer St,95062,4,203,$,Mexican,kNVawFMnSZ0uxhM6LhLXVg,Santa Cruz,Santa Cruz County
21377,SandCastle Cafe,36.97279,-121.95212,110 Stockton Ave,95010,4.5,6,unavailable,Coffee & Tea,_SZahr1XXkN3YpbfvjwuoA,Capitola,Santa Cruz County
21378,Dynasty Restaurant,36.96379,-121.96906,3601 Portola Dr,95062,3.5,136,$$,Chinese,GDKlYTpuHUHWoENCLyrCqQ,Santa Cruz,Santa Cruz County
21379,Cole's BBQ & Catering,36.96313477,-121.9753876,2590 Portola Dr,95062,3,299,$$,Barbeque,b4MQKPa-CoWXrGJrarFBhQ,Santa Cruz,Santa Cruz County
21380,Chinese Village Restaurant,36.97312927,-121.9679947,3780 Capitola Rd,95062,3.5,100,$$,Chinese,z-m742Zapcx6yuRaA8okiw,Santa Cruz,Santa Cruz County
21381,Tacos Moreno,36.97343506,-121.9663837,1601 41st Ave,95010,3.5,185,$,Tacos,#NAME?,Capitola,Santa Cruz County
21382,Cliff Cafe,36.9639013,-121.9649584,815 41st Ave,95062,4,172,$$,Breakfast & Brunch,xeiUfXJKAfjoMZD-M2Vfhw,Santa Cruz,Santa Cruz County
21383,Casa Rosita's,36.9633351,-121.975411,2608 Portola Dr,95062,3.5,143,$$,Mexican,qvCBUU3s1sFJI-wFP3Y6OA,Santa Cruz,Santa Cruz County
21384,Chili's,36.976111,-121.966399,1855 41st Ave,95010,2.5,212,$$,Tex-Mex,0I_69FSidLQoO4ppPK5stA,Capitola,Santa Cruz County
21385,Geisha,36.9728,-121.95027,200 Monterey Ave,95010,3.5,299,$$,Japanese,8rMEsHtuVJyRF5eKQAMBBQ,Capitola,Santa Cruz County
21386,Cruz N Gourmet,36.97525,-121.95715,,95010,4.5,26,$,Food Stands,vM44wH_bYuddekTltFnQcw,Capitola,Santa Cruz County
21387,El Toro Bravo,36.9722309,-121.9506843,123 Monterey Ave,95010,3,162,$$,Mexican,#NAME?,Capitola,Santa Cruz County
21388,Taqueria Vallarta,36.96514,-121.96527,893 41st Ave,95062,3.5,205,$,Tacos,35Lm91Q6x0qx0FvUlMEyBg,Santa Cruz,Santa Cruz County
21389,Five Guys,36.9758354,-121.9677387,1855 41st Ave,95010,2.5,95,$$,Burgers,iA70Zn7ZOrEL28OzilWveQ,Capitola,Santa Cruz County
21390,Paula's,36.96312714,-121.9703217,3500 Portola Dr,95062,4,151,$,Breakfast & Brunch,U-rDq4QbcXlN9kuYZWxr3Q,Santa Cruz,Santa Cruz County
21391,Pleasure Pizza,36.96317,-121.96514,4000 Portola Dr,95062,3.5,239,$,Pizza,YtqlRzUsQOQhYOqLAzB60w,Santa Cruz,Santa Cruz County
21392,Capitola Diner,36.97678757,-121.9642563,1900 41st Ave,95010,3,107,$$,Diners,E2r-YOS2jaLgQBsvNgBJ2w,Capitola,Santa Cruz County
21393,Sorabol,36.975676,-121.968517,1855 41st Ave,95010,3,34,$,Korean,4OWvd_FskO4GG_zdQ0NR1w,Capitola,Santa Cruz County
21394,Mountain Mike's Pizza,36.96391317,-121.9678878,3715 Portola Dr,95062,3,136,$$,Pizza,0ceMlLqzfOzPE4ZDz9qmDg,Santa Cruz,Santa Cruz County
21395,Chill Out Cafe,36.96373093,-121.9651199,860 41st Ave,95062,3.5,236,$,Coffee & Tea,Zn7oBdbc6Ly3dTJLgOlmSg,Santa Cruz,Santa Cruz County
21396,Erik's Deli Cafe,36.9711157,-121.9651249,1475 41st Ave,95010,3.5,62,$,Sandwiches,vVZjMmGg_1XyO3s3PKl0uw,Capitola,Santa Cruz County
21397,IHOP,36.97272,-121.96516,1549 41st Ave,95010,3,145,$$,Breakfast & Brunch,LCvfNRkqGILnD18OeMDqqA,Capitola,Santa Cruz County
21398,McDonald's,36.97530761,-121.9637216,1760 41st Ave,95010,2.5,49,$,Fast Food,0zjWCDKpKYRxv2UNTxYAeQ,Capitola,Santa Cruz County
21399,The Original Ferrell's Donuts,36.97648,-121.98321,1761 17th Ave,95062,3.5,57,$,Donuts,NBZ9adGusT4NgGXbQ1MTJw,Santa Cruz,Santa Cruz County
21400,Capitola Grille,36.97678757,-121.9642563,1900 41st Ave,95010,2.5,6,$$,American (Traditional),vIOl_yzT0LdUrwkqY9Zftw,Capitola,Santa Cruz County
21401,Subway,36.9690704,-121.96418,1200 41st Ave,95010,2,7,$,Sandwiches,yewG9ox6VO-o5K6lGmPQeA,Capitola,Santa Cruz County
21402,Subway,36.9759712,-121.9661331,1855 41st Ave,95010,1.5,11,$,Sandwiches,NK-BIXGKz1K-6RhACSfXpA,Capitola,Santa Cruz County
21403,Aptos St BBQ,36.97686,-121.89941,8059 Aptos St,95003,4.5,1190,$$,Barbeque,P0v3XM-86Ahmn6SxjLboUQ,Aptos ,Santa Cruz County
21404,Manuel's Mexican Restaurant,36.9741478,-121.9117508,261 Center Ave,95003,4,594,$$,Mexican,38IxBD4e9yskP9uOKE9a_A,Aptos ,Santa Cruz County
21405,Cafe Sparrow,36.97695777,-121.9008691,8042 Soquel Dr,95003,4.5,491,$$,French,_zWdsI6VqSLjV3O3yD5_Xg,Aptos ,Santa Cruz County
21406,Parish Publick House,36.97668,-121.90325,8017 Soquel Dr,95003,4,117,$$,Irish Pub,ycIJNBkEgLSRagpNc7RLqw,Aptos ,Santa Cruz County
21407,Cafe Rio Aptos,36.96953706,-121.9055418,131 Esplanade,95003,3.5,292,$$,American (New),grZch6k7Z_PtbMxCmxVhDg,Aptos ,Santa Cruz County
21408,Pixie Deli,36.96924,-121.90455,111 Venetian Rd,95003,4,212,$$,Delis,YjfjiZEf27PCUmUbLD3LvA,Aptos ,Santa Cruz County
21409,Akira,36.97638422,-121.9001351,105 D Post Office Dr,95003,4,99,$$,Sushi Bars,JFyH-5OTqIq4VKidUGxAkQ,Aptos ,Santa Cruz County
21410,Ambrosia India Bistro - Aptos,36.97560671,-121.9126769,207 Sea Ridge Rd,95003,4,393,$$,Indian,BLfmnjfXJ3yZzk6-6-7mmA,Aptos ,Santa Cruz County
21411,Showtime Pizzeria,36.9764399,-121.90572,7960 Soquel Dr,95003,4,82,$,Pizza,arExPGtdE4SYwp1Vqh9KaQ,Aptos ,Santa Cruz County
21412,Panda Inn,36.97405,-121.8884,783 Rio Del Mar Blvd,95003,4,163,$$,Chinese,grTZn_HfUk8ik13Qiz4QCg,Aptos ,Santa Cruz County
21413,Cantine Winepub,36.97650368,-121.9007068,8050 Soquel Dr,95003,4,81,$$,Wine Bars,1qPH8cQ5qkCdcPuHjVRHOQ,Aptos ,Santa Cruz County
21414,Sanderlings,36.950559,-121.87709,1 Seascape Resort Dr,95003,3.5,274,$$,Seafood,CQgdCfgGvzsOZUME_KxjaA,Aptos ,Santa Cruz County
21415,Bittersweet Bistro,36.9747376,-121.8885376,787 Rio Del Mar Blvd,95003,3,375,$$$,American (New),fP1haVuWmJCw9CwJHaDM6A,Aptos ,Santa Cruz County
21416,The Hole In The Wall Cafe,36.97415,-121.91154,257 Center Ave,95003,3.5,327,$$,Breakfast & Brunch,MbdzPsaBLC9pDqM5BKaOpQ,Aptos ,Santa Cruz County
21417,Palapas Restaurant & Cantina,36.95235644,-121.8772013,21 Seascape Vlg,95003,3,324,$$,Mexican,IPz8_5XAKiu3tRmSDQ4rbg,Aptos ,Santa Cruz County
21418,Pizza 1,36.97416,-121.9114,253 Center Ave,95003,3.5,151,$$,Pizza,yVIxgrOj78tNE84SWSdBOw,Aptos ,Santa Cruz County
21419,Bogey's Bar and Gril,36.969661,-121.888921,610 Clubhouse Dr,95003,3.5,3,$,Bars,bUtHr3ayM7mbrdZ7FCliYQ,Aptos ,Santa Cruz County
21420,Beach Break @ the Ship,36.97189879,-121.912605,202 Seacliff Dr E,95003,3.5,3,$,Ice Cream & Frozen Yogurt,8U52MxeHEI1ZqTYC2pNXOA,Aptos ,Santa Cruz County
21421,Flats Bistro,36.96964,-121.90571,113 Esplanade,95003,3.5,58,$,Pizza,QS5E6QLwFd5wHlMUi49Njw,Aptos ,Santa Cruz County
21422,FIT Sop Cafe,36.953197,-121.8756066,1505 Seascape Blvd,95003,5,3,$$,Salad,j6N8N7TGJpuaHcfgMumDzw,Aptos ,Santa Cruz County
21423,Seascape Foods,36.9526046,-121.8771178,16 Seascape Village,95003,4.5,96,$$,Grocery,XvC7vGUhr5q9cyT18F3NSQ,Aptos ,Santa Cruz County
21424,Sno-White Drive In,36.9747763,-121.9122757,223 State Park Dr,95003,3,114,$,Burgers,yVeNMbrafpNgnxGhH7-7sw,Aptos ,Santa Cruz County
21425,Erik's DeliCaf̩,36.97680446,-121.906935,102 Rancho Del Mar,95003,4,68,$,Delis,HMAECkykK3lC2kRF9j6gVQ,Aptos ,Santa Cruz County
21426,Uncle Kwok's Szechwan Restaurant,36.9764399,-121.90572,7960 Soquel Dr,95003,3,75,$$,Szechuan,npWEXoiHH3A50TQegRm2vw,Aptos ,Santa Cruz County
21427,California Coffee,36.97591,-121.88621,9105 Soquel Dr,95003,4,83,$,Coffee & Tea,HJYoVp70AMTdO6L5oOYjbQ,Aptos ,Santa Cruz County
21428,Mangiamo Pizza,36.974496,-121.88922,783 Rio Del Mar,95003,3,106,$$,Pizza,KeVDftAUxAnS6sFNEfHjDQ,Aptos ,Santa Cruz County
21429,Village Host Pizza & Grill,36.9525194,-121.8766199,4 Seascape Village,95003,3,156,$$,Pizza,7NsislqvEroF5yFyZN0_MA,Aptos ,Santa Cruz County
21430,Red Apple Cafe,36.974156,-121.89028,783 Rio Del Mar Blvd,95003,3.5,284,$$,Breakfast & Brunch,fkl8SwVJoR2vDisU6nu2Eg,Aptos ,Santa Cruz County
21431,Aptos Seascape Golf Course-Restaurant & Banquet Facilities,36.96589,-121.88658,610 Clubhouse Dr,95003,1,2,unavailable,American (New),biVuiQRPEpE4d1JziVy5Pg,Aptos ,Santa Cruz County
21432,Caf̩ Bittersweet,36.9746639,-121.8885376,787 Rio Del Mar Blvd,95003,3.5,106,$$,Breakfast & Brunch,HewN0aia1b2Vf9veOVHcag,Aptos ,Santa Cruz County
21433,Hong Kong Garden Restaurant,36.9525794,-121.8770725,14 Seascape Vlg,95003,3,85,$,Chinese,LwTtJLEMPhFUxOcUNVXrUw,Aptos ,Santa Cruz County
21434,The Palm Deli,36.97642,-121.88652,3000 Valencia Ave,95003,4,147,$,Delis,drcA_9A3fFrm1fT7KiJTlg,Aptos ,Santa Cruz County
21435,Palapas,36.95069665,-121.8750351,1525 Calypso Dr,95003,2,4,unavailable,Mexican,Ue666iPWhDjo_IHCCnrLVA,Aptos ,Santa Cruz County
21436,Deer Park Shopping Center,36.974375,-121.889269,783 Rio Del Mar Blvd,95003,4,4,$$,Delis,lwvI1aoUtVM17E1BmA7aSQ,Aptos ,Santa Cruz County
